datetime,Carbon Intensity (kgC02eq/kWh),"Radiation Intensity, I","Temperature,T (deg)",PV Generation (kWh),Building Electricity Cost (NTD/kWh),Vehicle Electricity Cost (NTD/kWh),Available,energy (kWh)
2024-04-01 18:00:00,0.519196438934295,9.25263472,16.324749999999998,0.23586602266740775,4.77,8.13,13.0,95.0
2024-04-01 19:00:00,0.522219049512936,0.0,16.086333333333332,0.0,4.77,8.13,3.0,90.64
2024-04-01 20:00:00,0.517208285751308,0.0,15.93741666666667,0.0,4.77,8.13,11.0,84.01
2024-04-01 21:00:00,0.505052966962489,0.0,15.865083333333333,0.0,4.77,1.95,11.0,67.94
2024-04-01 22:00:00,0.502429065541758,0.0,15.876416666666666,0.0,4.77,1.95,9.0,12.23
2024-04-01 23:00:00,0.505519436875791,0.0,15.803833333333332,0.0,4.77,1.95,19.0,9.44
2024-04-02 00:00:00,0.501037626579996,0.0,15.746249999999998,0.0,1.85,1.95,43.0,9.04
2024-04-02 01:00:00,0.506714911358155,0.0,15.864583333333334,0.0,1.85,1.95,31.0,8.53
2024-04-02 02:00:00,0.509167495046392,0.0,16.126416666666668,0.0,1.85,1.95,29.0,10.09
2024-04-02 03:00:00,0.50911297568958,0.0,16.2015,0.0,1.85,1.95,33.0,9.66
2024-04-02 04:00:00,0.507186315075408,0.0,16.46258333333333,0.0,1.85,1.95,35.0,11.17
2024-04-02 05:00:00,0.506342294450396,0.0,16.335583333333332,0.0,1.85,1.95,35.0,11.3
2024-04-02 06:00:00,0.500714957781617,0.0,16.314333333333334,0.0,4.77,1.95,33.0,10.56
2024-04-02 07:00:00,0.477758220003928,5.14202112,16.321083333333334,0.13108151543293164,4.77,1.95,23.0,12.86
2024-04-02 08:00:00,0.45722764041315,50.69197104,16.663583333333335,1.2901297566058119,4.77,1.95,5.0,36.98
2024-04-02 09:00:00,0.440512880184687,76.96324368,17.188666666666666,1.9538067964753711,4.77,1.95,5.0,42.61
2024-04-02 10:00:00,0.428929831421597,158.32548832,17.705583333333333,4.009289947219828,4.77,1.95,27.0,41.89
2024-04-02 11:00:00,0.425854626002157,211.33815584,18.79641666666667,5.3235721631751876,1.85,1.95,29.0,44.74
2024-04-02 12:00:00,0.432156305473524,425.80104016,21.19675,10.601000313968678,1.85,1.95,13.0,41.27
2024-04-02 13:00:00,0.441464473354315,474.505987999999,22.023083333333336,11.765689212842895,1.85,1.95,15.0,45.83
2024-04-02 14:00:00,0.450507026706919,116.47656864,21.09025,2.901386488332068,4.77,1.95,31.0,46.5
2024-04-02 15:00:00,0.459477953383486,377.27806368,22.343833333333333,9.340075826827437,4.77,8.13,27.0,36.38
2024-04-02 16:00:00,0.470225922421403,141.44329936,21.37358333333333,3.5184025043964966,4.77,8.13,27.0,38.59
2024-04-02 17:00:00,0.495184926534468,28.06107152,20.52825,0.7009169922935774,4.77,8.13,23.0,46.36
2024-04-02 18:00:00,0.496022523647057,9.4952632,19.87908333333333,0.2379282335068346,4.77,8.13,7.0,53.83
2024-04-02 19:00:00,0.502638189546951,0.0,19.3805,0.0,4.77,8.13,17.0,53.43
2024-04-02 20:00:00,0.49048530165058,0.0,18.69575,0.0,4.77,8.13,19.0,47.21
2024-04-02 21:00:00,0.482081491983263,0.0,18.512666666666664,0.0,4.77,1.95,21.0,43.65
2024-04-02 22:00:00,0.4838615641182,0.0,18.258666666666667,0.0,4.77,1.95,15.0,14.64
2024-04-02 23:00:00,0.485835256595828,0.0,18.404,0.0,4.77,1.95,15.0,9.44
2024-04-03 00:00:00,0.487051133801588,0.0,18.429666666666662,0.0,1.85,1.95,23.0,8.96
2024-04-03 01:00:00,0.49335257302311,0.0,18.53141666666667,0.0,1.85,1.95,29.0,9.02
2024-04-03 02:00:00,0.501156386727902,0.0,18.67925,0.0,1.85,1.95,33.0,9.38
2024-04-03 03:00:00,0.501333602231836,0.0,18.60066666666667,0.0,1.85,1.95,33.0,9.76
2024-04-03 04:00:00,0.502615276893955,0.0,18.64725,0.0,1.85,1.95,33.0,10.91
2024-04-03 05:00:00,0.502368250972335,0.0,18.794666666666668,0.0,1.85,1.95,35.0,11.04
2024-04-03 06:00:00,0.495438762024213,0.0,18.88483333333333,0.0,4.77,1.95,29.0,9.93
2024-04-03 07:00:00,0.484849997021731,18.945004,18.8415,0.4771170878474895,4.77,1.95,27.0,14.04
2024-04-03 08:00:00,0.473955430427015,147.16174048,19.822166666666668,3.688538993802141,4.77,1.95,3.0,23.29
2024-04-03 09:00:00,0.4655589563333,321.65643056,21.165666666666667,8.009374478294115,4.77,1.95,1.0,28.73
2024-04-03 10:00:00,0.460722572615239,168.16955952,20.636166666666668,4.198367495818572,4.77,1.95,21.0,31.99
2024-04-03 11:00:00,0.456291460677059,381.115661119999,21.649583333333336,9.46740347996507,1.85,1.95,17.0,42.14
2024-04-03 12:00:00,0.453104813487697,558.082749599999,23.3925,13.744669675548177,1.85,1.95,13.0,40.8
2024-04-03 13:00:00,0.457369688506868,543.976362879999,24.90241666666667,13.29691512043123,1.85,1.95,15.0,46.13
2024-04-03 14:00:00,0.470207989238755,204.679352,23.45433333333333,5.039373204944722,4.77,1.95,45.0,47.07
2024-04-03 15:00:00,0.4919812925007,84.77488752,22.13125,2.100929114507918,4.77,8.13,27.0,46.96
2024-04-03 16:00:00,0.505997175891409,35.9485072,20.790916666666664,0.8967779895790778,4.77,8.13,31.0,47.05
2024-04-03 17:00:00,0.513977479344722,14.71307616,19.70925,0.3689792029929604,4.77,8.13,35.0,60.63
2024-04-03 18:00:00,0.511949556181081,2.9577736,19.023,0.07442394393572754,4.77,8.13,15.0,65.04
2024-04-03 19:00:00,0.499781215013733,0.0,18.610333333333333,0.0,4.77,8.13,13.0,62.58
2024-04-03 20:00:00,0.48984523405071,0.0,18.539916666666667,0.0,4.77,8.13,23.0,57.66
2024-04-03 21:00:00,0.483017595272916,0.0,18.47725,0.0,4.77,1.95,21.0,50.64
2024-04-03 22:00:00,0.481223555324035,0.0,18.184083333333334,0.0,4.77,1.95,17.0,12.16
2024-04-03 23:00:00,0.480714893117365,0.0,18.059416666666667,0.0,4.77,1.95,31.0,10.23
2024-04-04 00:00:00,0.479412692822875,0.0,17.72433333333333,0.0,1.85,1.95,31.0,10.14
2024-04-04 01:00:00,0.485565873833469,0.0,17.560000000000002,0.0,1.85,1.95,35.0,9.37
2024-04-04 02:00:00,0.495880969468129,0.0,17.49825,0.0,1.85,1.95,37.0,9.5
2024-04-04 03:00:00,0.499487828649436,0.0,17.354166666666668,0.0,1.85,1.95,37.0,9.72
2024-04-04 04:00:00,0.501083794425831,0.0,17.34583333333333,0.0,1.85,1.95,39.0,11.62
2024-04-04 05:00:00,0.501454303061916,0.0,17.41175,0.0,1.85,1.95,39.0,11.38
2024-04-04 06:00:00,0.495348965230895,0.0,17.447833333333335,0.0,4.77,1.95,33.0,10.33
2024-04-04 07:00:00,0.486218772581416,11.0424335999999,17.304583333333337,0.28016942145866,4.77,1.95,33.0,19.51
2024-04-04 08:00:00,0.468868229644839,33.21822736,17.412000000000003,0.8423793693683304,4.77,1.95,61.0,44.36
2024-04-04 09:00:00,0.450449741770962,42.6376987199999,17.598833333333335,1.0802741292915596,4.77,1.95,65.0,46.08
2024-04-04 10:00:00,0.438165324485483,25.23986512,17.66433333333333,0.6392784597520947,4.77,1.95,41.0,49.79
2024-04-04 11:00:00,0.431101462565314,70.36509696,18.24233333333333,1.777247601713206,1.85,1.95,39.0,58.99
2024-04-04 12:00:00,0.431455492965102,156.12610608,18.9105,3.9306141911370833,1.85,1.95,33.0,57.73
2024-04-04 13:00:00,0.429227058094553,105.44903328,18.66475,2.657939279001683,1.85,1.95,29.0,71.1
2024-04-04 14:00:00,0.432205923232441,83.33389664,18.471833333333333,2.1024709486014204,4.77,1.95,33.0,77.2
2024-04-04 15:00:00,0.44213639448646,118.67595088,18.789333333333328,2.9895296872001,4.77,8.13,33.0,73.07
2024-04-04 16:00:00,0.449114241438243,19.88548496,18.096916666666672,0.5026112134242088,4.77,8.13,37.0,61.93
2024-04-04 17:00:00,0.455549079448286,7.81164384,17.625333333333334,0.19789150849351406,4.77,8.13,41.0,53.67
2024-04-04 18:00:00,0.458812070319274,3.67064256,17.16475,0.09319450974868419,4.77,8.13,41.0,51.23
2024-04-04 19:00:00,0.454306358485388,0.0,16.826,0.0,4.77,8.13,39.0,50.67
2024-04-04 20:00:00,0.451973104451166,0.0,16.5735,0.0,4.77,8.13,31.0,44.99
2024-04-04 21:00:00,0.451132138595286,0.0,16.422833333333333,0.0,4.77,1.95,23.0,39.0
2024-04-04 22:00:00,0.453883362226593,0.0,16.316583333333337,0.0,4.77,1.95,53.0,12.76
2024-04-04 23:00:00,0.456413960764963,0.0,16.291666666666668,0.0,4.77,1.95,23.0,10.51
2024-04-05 00:00:00,0.460414156618059,0.0,16.145166666666665,0.0,1.85,1.95,31.0,10.12
2024-04-05 01:00:00,0.474808995602172,0.0,16.130583333333334,0.0,1.85,1.95,31.0,9.78
2024-04-05 02:00:00,0.475062397567343,0.0,16.144916666666667,0.0,1.85,1.95,61.0,10.4
2024-04-05 03:00:00,0.476640771550278,0.0,16.137083333333333,0.0,1.85,1.95,61.0,10.82
2024-04-05 04:00:00,0.476991951523754,0.0,16.157500000000002,0.0,1.85,1.95,41.0,11.35
2024-04-05 05:00:00,0.474848958044812,0.0,16.1255,0.0,1.85,1.95,43.0,12.27
2024-04-05 06:00:00,0.467001743028452,0.0,16.16783333333333,0.0,4.77,1.95,43.0,11.49
2024-04-05 07:00:00,0.454306451704313,5.00545392,16.315083333333334,0.12760378360670074,4.77,1.95,41.0,19.34
2024-04-05 08:00:00,0.439208070811328,25.45222416,16.37366666666667,0.648670113277092,4.77,1.95,41.0,49.33
2024-04-05 09:00:00,0.424580309690591,89.93204336,16.898166666666665,2.2862272217284976,4.77,1.95,39.0,56.58
2024-04-05 10:00:00,0.415133219862808,132.63063568,17.810416666666665,3.3569184593234733,4.77,1.95,39.0,61.47
2024-04-05 11:00:00,0.410587236488427,164.60509648,18.140916666666666,4.159555252620595,1.85,1.95,35.0,65.23
2024-04-05 12:00:00,0.411923549841705,235.01571584,18.88275,5.91752727968703,1.85,1.95,37.0,68.57
2024-04-05 13:00:00,0.416172888927156,67.0887848,18.17716666666667,1.695030170790761,1.85,1.95,31.0,76.36
2024-04-05 14:00:00,0.423974914389483,26.18022784,17.723166666666664,0.6629079249153049,4.77,1.95,31.0,68.75
2024-04-05 15:00:00,0.433924539209623,21.1141167999999,17.19633333333333,0.5359881030574408,4.77,8.13,27.0,62.55
2024-04-05 16:00:00,0.444089130750146,35.79680528,16.951416666666663,0.9097835003565269,4.77,8.13,33.0,52.58
2024-04-05 17:00:00,0.453399622456585,40.95407936,16.67716666666667,1.0422287887334867,4.77,8.13,37.0,61.11
2024-04-05 18:00:00,0.461270646414296,5.30885775999999,16.217583333333337,0.1354016740348905,4.77,8.13,39.0,72.73
2024-04-05 19:00:00,0.461457923227336,0.0,15.955083333333334,0.0,4.77,8.13,35.0,64.59
2024-04-05 20:00:00,0.465412612034406,0.0,15.750666666666667,0.0,4.77,8.13,35.0,64.05
2024-04-05 21:00:00,0.472493341906284,0.0,15.700916666666664,0.0,4.77,1.95,33.0,48.66
2024-04-05 22:00:00,0.479825575771012,0.0,15.509499999999996,0.0,4.77,1.95,25.0,13.76
2024-04-05 23:00:00,0.484521783606499,0.0,15.556,0.0,4.77,1.95,25.0,11.24
2024-04-06 00:00:00,0.48998824670896,0.0,15.600333333333332,0.0,1.85,1.95,27.0,11.48
2024-04-06 01:00:00,0.499280061955671,0.0,15.748333333333337,0.0,1.85,1.95,39.0,10.94
2024-04-06 02:00:00,0.502552776170105,0.0,15.774083333333335,0.0,1.85,1.95,37.0,11.39
2024-04-06 03:00:00,0.501846147114811,0.0,15.912416666666669,0.0,1.85,1.95,39.0,11.72
2024-04-06 04:00:00,0.503202184233153,0.0,16.029083333333336,0.0,1.85,1.95,37.0,13.02
2024-04-06 05:00:00,0.502081356853934,0.0,16.235666666666667,0.0,1.85,1.95,37.0,12.59
2024-04-06 06:00:00,0.495400846633399,0.0,16.41575,0.0,2.0,1.95,39.0,11.9
2024-04-06 07:00:00,0.480909752116649,10.25365456,16.64375,0.2609842136579408,2.0,1.95,39.0,19.85
2024-04-06 08:00:00,0.458176156216056,46.4600432,16.98266666666667,1.1806146228347696,2.0,1.95,33.0,93.43
2024-04-06 09:00:00,0.438987790187762,62.56870608,17.551750000000002,1.5856085298623337,2.0,1.95,27.0,102.07
2024-04-06 10:00:00,0.430700340709414,101.42946448,18.28375,2.561343200457174,2.0,1.95,25.0,112.22
2024-04-06 11:00:00,0.426136717354707,210.8680336,19.178,5.301900415083401,1.85,1.95,33.0,109.97
2024-04-06 12:00:00,0.422693800123228,296.17393696,20.134166666666665,7.412170436909902,1.85,1.95,29.0,105.61
2024-04-06 13:00:00,0.422286373199197,124.54597568,20.100416666666664,3.1174521667300357,1.85,1.95,21.0,106.45
2024-04-06 14:00:00,0.430309893537884,164.2714232,19.907833333333333,4.115665942008483,2.0,1.95,31.0,99.02
2024-04-06 15:00:00,0.445905227333822,94.96788496,19.433666666666664,2.384831939252484,2.0,1.95,29.0,100.29
2024-04-06 16:00:00,0.468935953480079,37.07095952,18.347166666666663,0.9358456269526545,2.0,1.95,31.0,91.28
2024-04-06 17:00:00,0.495616021573361,28.16725104,18.029750000000003,0.7121662900048402,2.0,1.95,33.0,72.75
2024-04-06 18:00:00,0.504917729780096,5.70318816,17.760250000000003,0.14438423756088295,2.0,1.95,25.0,26.57
2024-04-06 19:00:00,0.504301835507191,0.0,17.47875,0.0,2.0,1.95,31.0,17.73
2024-04-06 20:00:00,0.50301492680963,0.0,17.44725,0.0,2.0,1.95,37.0,16.51
2024-04-06 21:00:00,0.503820663250727,0.0,17.50091666666667,0.0,2.0,1.95,55.0,15.97
2024-04-06 22:00:00,0.504867516246656,0.0,17.466333333333335,0.0,2.0,1.95,25.0,12.96
2024-04-06 23:00:00,0.516113361320186,0.0,17.40825,0.0,2.0,1.95,27.0,11.38
2024-04-07 00:00:00,0.523337647208663,0.0,17.452666666666666,0.0,1.85,1.95,29.0,11.11
2024-04-07 01:00:00,0.533258896749966,0.0,17.493166666666664,0.0,1.85,1.95,37.0,10.26
2024-04-07 02:00:00,0.535614486620391,0.0,17.39433333333333,0.0,1.85,1.95,63.0,10.98
2024-04-07 03:00:00,0.535351551065337,0.0,17.131249999999998,0.0,1.85,1.95,39.0,11.88
2024-04-07 04:00:00,0.535590684671403,0.0,16.907500000000002,0.0,1.85,1.95,37.0,12.53
2024-04-07 05:00:00,0.534059255686428,0.0,16.279166666666665,0.0,1.85,1.95,35.0,12.54
2024-04-07 06:00:00,0.525868953141789,0.0,16.044083333333337,0.0,1.85,1.95,35.0,11.06
2024-04-07 07:00:00,0.513450583174595,7.28074623999999,15.938500000000005,0.18594263486336712,1.85,1.95,35.0,17.67
2024-04-07 08:00:00,0.490409288217214,31.68630992,16.192999999999998,0.8082500562172582,1.85,1.95,35.0,53.15
2024-04-07 09:00:00,0.478923996324073,60.82431136,16.43041666666667,1.5497341319851432,1.85,1.95,39.0,62.91
2024-04-07 10:00:00,0.477041015734311,93.79991024,16.825833333333332,2.385383888913276,1.85,1.95,25.0,66.32
2024-04-07 11:00:00,0.475998829732743,202.23734128,17.877416666666665,5.117028377121767,1.85,1.95,25.0,69.86
2024-04-07 12:00:00,0.4783431085587,118.069143199999,18.43808333333333,2.9793099734300905,1.85,1.95,25.0,72.99
2024-04-07 13:00:00,0.483482082351969,115.83925504,18.446916666666667,2.922916859392829,1.85,1.95,29.0,77.37
2024-04-07 14:00:00,0.493966901561879,73.71720096,18.06275,1.8635306245869885,1.85,1.95,23.0,70.64
2024-04-07 15:00:00,0.507531952525317,76.9783784,17.911833333333334,1.9473905830120626,1.85,1.95,23.0,69.25
2024-04-07 16:00:00,0.518314871275916,88.65788912,17.788749999999997,2.244190613208132,1.85,1.95,19.0,61.39
2024-04-07 17:00:00,0.527498729464477,36.1305968,17.328750000000003,0.9166014422777565,1.85,1.95,27.0,41.08
2024-04-07 18:00:00,0.528055693541662,5.70318816,17.760250000000003,0.14438423756088295,1.85,1.95,27.0,16.02
2024-04-07 19:00:00,0.523679731958311,0.0,17.47875,0.0,1.85,1.95,37.0,14.26
2024-04-07 20:00:00,0.523527629857544,0.0,17.44725,0.0,1.85,1.95,35.0,13.95
2024-04-07 21:00:00,0.526692758467442,0.0,17.50091666666667,0.0,1.85,1.95,31.0,13.86
2024-04-07 22:00:00,0.533334074484706,0.0,17.466333333333335,0.0,1.85,1.95,23.0,10.19
2024-04-07 23:00:00,0.541542599199599,0.0,17.40825,0.0,1.85,1.95,23.0,9.16
2024-04-08 00:00:00,0.547086644541389,0.0,17.452666666666666,0.0,1.85,1.95,29.0,9.17
2024-04-08 01:00:00,0.546648067943715,0.0,17.493166666666664,0.0,1.85,1.95,31.0,9.16
2024-04-08 02:00:00,0.547644437630012,0.0,17.39433333333333,0.0,1.85,1.95,31.0,9.71
2024-04-08 03:00:00,0.548506685907726,0.0,16.360083333333332,0.0,1.85,1.95,35.0,9.73
2024-04-08 04:00:00,0.550434807934996,0.0,16.332166666666666,0.0,1.85,1.95,33.0,10.71
2024-04-08 05:00:00,0.548500136149379,0.0,16.283416666666668,0.0,1.85,1.95,35.0,10.77
2024-04-08 06:00:00,0.540437559006421,0.0,16.44991666666667,0.0,4.77,1.95,33.0,9.88
2024-04-08 07:00:00,0.526213379234782,21.1141167999999,16.929666666666666,0.5366759165263175,4.77,1.95,21.0,15.19
2024-04-08 08:00:00,0.497657928281997,41.86417264,17.48325,1.0612670825460206,4.77,1.95,21.0,32.24
2024-04-08 09:00:00,0.483151175174722,60.82431136,16.43041666666667,1.5497341319851432,4.77,1.95,13.0,42.7
2024-04-08 10:00:00,0.475763351152503,93.79991024,16.825833333333332,2.385383888913276,4.77,1.95,17.0,45.35
2024-04-08 11:00:00,0.469994373052356,202.23734128,17.877416666666665,5.117028377121767,1.85,1.95,23.0,48.14
2024-04-08 12:00:00,0.474229416595834,118.069143199999,18.43808333333333,2.9793099734300905,1.85,1.95,27.0,44.87
2024-04-08 13:00:00,0.471706303278219,115.83925504,18.446916666666667,2.922916859392829,1.85,1.95,23.0,63.47
2024-04-08 14:00:00,0.481475387357687,73.71720096,18.06275,1.8635306245869885,4.77,1.95,27.0,65.32
2024-04-08 15:00:00,0.499974786292215,76.9783784,17.911833333333334,1.9473905830120626,4.77,8.13,23.0,54.24
2024-04-08 16:00:00,0.503382500661515,88.65788912,17.788749999999997,2.244190613208132,4.77,8.13,27.0,50.3
2024-04-08 17:00:00,0.508611218588233,36.1305968,17.328750000000003,0.9166014422777565,4.77,8.13,27.0,87.97
2024-04-08 18:00:00,0.51774760728669,10.17786272,18.67066666666667,0.2565349774934101,4.77,8.13,11.0,104.22
2024-04-08 19:00:00,0.515925656527671,0.0,18.529166666666665,0.0,4.77,8.13,23.0,98.77
2024-04-08 20:00:00,0.513588916082488,0.0,18.491333333333333,0.0,4.77,8.13,27.0,91.77
2024-04-08 21:00:00,0.513764146329966,0.0,18.438,0.0,4.77,1.95,25.0,68.83
2024-04-08 22:00:00,0.513298817036363,0.0,18.1515,0.0,4.77,1.95,27.0,12.97
2024-04-08 23:00:00,0.51911006449351,0.0,18.268666666666665,0.0,4.77,1.95,55.0,10.95
2024-04-09 00:00:00,0.525440595455447,0.0,18.53908333333333,0.0,1.85,1.95,37.0,10.26
2024-04-09 01:00:00,0.526681561628397,0.0,18.549,0.0,1.85,1.95,37.0,10.04
2024-04-09 02:00:00,0.528869963922318,0.0,18.553083333333333,0.0,1.85,1.95,37.0,10.55
2024-04-09 03:00:00,0.529853884906512,0.0,18.22758333333333,0.0,1.85,1.95,37.0,11.17
2024-04-09 04:00:00,0.53048290596534,0.0,18.15883333333333,0.0,1.85,1.95,35.0,12.36
2024-04-09 05:00:00,0.529557703546852,0.0,17.846,0.0,1.85,1.95,37.0,13.74
2024-04-09 06:00:00,0.521912448885391,0.0,17.724,0.0,4.77,1.95,33.0,12.4
2024-04-09 07:00:00,0.509664894954857,9.26776943999999,17.64158333333333,0.234760979646972,4.77,1.95,27.0,22.71
2024-04-09 08:00:00,0.496944518000724,35.97889488,17.82375,0.9105772830899386,4.77,1.95,13.0,45.45
2024-04-09 09:00:00,0.488438453852455,52.19361904,18.16608333333333,1.3187673651324034,4.77,1.95,7.0,50.91
2024-04-09 10:00:00,0.478122914986667,61.5220456,18.310666666666663,1.5533805241192247,4.77,1.95,13.0,53.07
2024-04-09 11:00:00,0.473321208360271,268.64376304,20.03858333333333,6.7263258196640265,1.85,1.95,25.0,53.58
2024-04-09 12:00:00,0.484046006771573,381.8436648,21.641666666666666,9.485857309252463,1.85,1.95,45.0,58.53
2024-04-09 13:00:00,0.473885037043827,465.996609919999,23.388666666666666,11.47695616994044,1.85,1.95,21.0,80.42
2024-04-09 14:00:00,0.475854742064751,481.210314239999,25.06275,11.753241660599437,4.77,1.95,17.0,83.15
2024-04-09 15:00:00,0.482392089494615,320.88290448,24.52775,7.858322876267787,4.77,8.13,21.0,36.38
2024-04-09 16:00:00,0.501730307756361,475.40094656,25.61216666666667,11.579444359656007,4.77,8.13,23.0,38.59
2024-04-09 17:00:00,0.506593094425062,260.2556992,24.840000000000003,6.363654096648684,4.77,8.13,27.0,46.36
2024-04-09 18:00:00,0.517427865144084,52.54254528,23.02966666666667,1.2963662425562712,4.77,8.13,3.0,53.83
2024-04-09 19:00:00,0.514232571746397,0.0,21.28991666666666,0.0,4.77,8.13,3.0,53.43
2024-04-09 20:00:00,0.511433936259977,0.0,20.541083333333333,0.0,4.77,8.13,15.0,47.21
2024-04-09 21:00:00,0.514659403389292,0.0,19.87516666666667,0.0,4.77,1.95,17.0,43.65
2024-04-09 22:00:00,0.519043369271052,0.0,19.188416666666665,0.0,4.77,1.95,13.0,14.64
2024-04-09 23:00:00,0.522783478524131,0.0,18.87933333333333,0.0,4.77,1.95,7.0,9.44
2024-04-10 00:00:00,0.533627040179097,0.0,18.632416666666668,0.0,1.85,1.95,7.0,8.96
2024-04-10 01:00:00,0.541816080186198,0.0,18.46583333333333,0.0,1.85,1.95,11.0,9.02
2024-04-10 02:00:00,0.543759601807602,0.0,18.254833333333337,0.0,1.85,1.95,21.0,9.38
2024-04-10 03:00:00,0.541524483040826,0.0,18.36566666666667,0.0,1.85,1.95,25.0,9.76
2024-04-10 04:00:00,0.545006617598871,0.0,18.288416666666667,0.0,1.85,1.95,27.0,10.91
2024-04-10 05:00:00,0.540436996348376,0.0,17.958,0.0,1.85,1.95,27.0,11.04
2024-04-10 06:00:00,0.527011407760164,1.6382152,17.82266666666667,0.04146123306963021,4.77,1.95,25.0,9.93
2024-04-10 07:00:00,0.51994209100959,111.167474399999,18.762916666666666,2.8007446900873196,4.77,1.95,19.0,14.04
2024-04-10 08:00:00,0.501952800813138,295.74921888,20.988916666666665,7.370660240687094,4.77,1.95,5.0,23.29
2024-04-10 09:00:00,0.483432247023561,481.99909328,23.27375,11.877845189209028,4.77,1.95,11.0,28.73
2024-04-10 10:00:00,0.474510325135812,651.24546448,25.758916666666668,15.850852703085064,4.77,1.95,23.0,31.99
2024-04-10 11:00:00,0.47046573054888,289.97012064,26.93166666666667,7.016125042180771,1.85,1.95,19.0,42.14
2024-04-10 12:00:00,0.473270969715354,869.16663232,27.893583333333336,20.928246017966437,1.85,1.95,25.0,40.8
2024-04-10 13:00:00,0.484061603871173,840.93872416,28.01925,20.235650150362005,1.85,1.95,25.0,46.13
2024-04-10 14:00:00,0.490905841321586,777.08072912,29.26,18.581242319096624,4.77,1.95,25.0,47.07
2024-04-10 15:00:00,0.503394372729834,681.99129344,29.498833333333334,16.287604224895386,4.77,8.13,23.0,46.96
2024-04-10 16:00:00,0.515849683411553,466.63368704,28.669333333333334,11.191627670072435,4.77,8.13,23.0,47.05
2024-04-10 17:00:00,0.52522736717831,225.29295888,26.79283333333333,5.455015592693595,4.77,8.13,31.0,60.63
2024-04-10 18:00:00,0.524402268209944,52.54254528,23.02966666666667,1.2963662425562712,4.77,8.13,15.0,65.04
2024-04-10 19:00:00,0.519279454511703,0.0,21.28991666666666,0.0,4.77,8.13,19.0,62.58
2024-04-10 20:00:00,0.516318016789525,0.0,20.541083333333333,0.0,4.77,8.13,15.0,57.66
2024-04-10 21:00:00,0.51545265833744,0.0,19.87516666666667,0.0,4.77,1.95,15.0,50.64
2024-04-10 22:00:00,0.516334986839805,0.0,19.188416666666665,0.0,4.77,1.95,13.0,12.16
2024-04-10 23:00:00,0.515395435139956,0.0,18.87933333333333,0.0,4.77,1.95,9.0,10.23
2024-04-11 00:00:00,0.515766704946828,0.0,18.632416666666668,0.0,1.85,1.95,21.0,10.14
2024-04-11 01:00:00,0.525175498180849,0.0,18.46583333333333,0.0,1.85,1.95,29.0,9.37
2024-04-11 02:00:00,0.537414839121133,0.0,18.254833333333337,0.0,1.85,1.95,33.0,9.5
2024-04-11 03:00:00,0.541959379112225,0.0,18.36566666666667,0.0,1.85,1.95,33.0,9.72
2024-04-11 04:00:00,0.543199094207441,0.0,18.288416666666667,0.0,1.85,1.95,33.0,11.62
2024-04-11 05:00:00,0.542872754025042,0.0,17.958,0.0,1.85,1.95,33.0,11.38
2024-04-11 06:00:00,0.532680874924988,1.6382152,17.82266666666667,0.04146123306963021,4.77,1.95,33.0,10.33
2024-04-11 07:00:00,0.518946354615871,111.167474399999,18.762916666666666,2.8007446900873196,4.77,1.95,27.0,19.51
2024-04-11 08:00:00,0.499176916491397,295.74921888,20.988916666666665,7.370660240687094,4.77,1.95,11.0,44.36
2024-04-11 09:00:00,0.483746557070989,481.99909328,23.27375,11.877845189209028,4.77,1.95,3.0,46.08
2024-04-11 10:00:00,0.48061952478519,651.24546448,25.758916666666668,15.850852703085064,4.77,1.95,21.0,49.79
2024-04-11 11:00:00,0.472599150658795,289.97012064,26.93166666666667,7.016125042180771,1.85,1.95,17.0,58.99
2024-04-11 12:00:00,0.469924047369204,869.16663232,27.893583333333336,20.928246017966437,1.85,1.95,19.0,57.73
2024-04-11 13:00:00,0.474648697614553,840.93872416,28.01925,20.235650150362005,1.85,1.95,17.0,71.1
2024-04-11 14:00:00,0.478442549376818,777.08072912,29.26,18.581242319096624,4.77,1.95,19.0,77.2
2024-04-11 15:00:00,0.492876983521176,681.99129344,29.498833333333334,16.287604224895386,4.77,8.13,17.0,73.07
2024-04-11 16:00:00,0.510032140040102,466.63368704,28.669333333333334,11.191627670072435,4.77,8.13,13.0,61.93
2024-04-11 17:00:00,0.526604242297138,225.29295888,26.79283333333333,5.455015592693595,4.77,8.13,21.0,53.67
2024-04-11 18:00:00,0.532478047807503,52.54254528,23.02966666666667,1.2963662425562712,4.77,8.13,9.0,51.23
2024-04-11 19:00:00,0.534885016967957,0.0,21.28991666666666,0.0,4.77,8.13,9.0,50.67
2024-04-11 20:00:00,0.532182886294984,0.0,20.541083333333333,0.0,4.77,8.13,17.0,44.99
2024-04-11 21:00:00,0.531995477709262,0.0,19.87516666666667,0.0,4.77,1.95,15.0,39.0
2024-04-11 22:00:00,0.539824157459788,0.0,19.188416666666665,0.0,4.77,1.95,13.0,12.76
2024-04-11 23:00:00,0.541339087749601,0.0,18.87933333333333,0.0,4.77,1.95,21.0,10.51
2024-04-12 00:00:00,0.551617096265518,0.0,18.632416666666668,0.0,1.85,1.95,29.0,10.12
2024-04-12 01:00:00,0.552970190166183,0.0,18.46583333333333,0.0,1.85,1.95,33.0,9.78
2024-04-12 02:00:00,0.552543305079223,0.0,18.254833333333337,0.0,1.85,1.95,35.0,10.4
