Epoch 34/50000 | LR: 0.000100 | Train RMSE: 2.86896 kWh | Val RMSE: 3.24704 kWh | Train R²: 0.802 | Val R²: 0.738 | Patience: 5/80 | 
Epoch 35/50000 | LR: 0.000100 | Train RMSE: 2.86886 kWh | Val RMSE: 3.41385 kWh | Train R²: 0.812 | Val R²: 0.710 | Patience: 0/80 | 
Epoch 36/50000 | LR: 0.000100 | Train RMSE: 2.76165 kWh | Val RMSE: 3.27968 kWh | Train R²: 0.815 | Val R²: 0.732 | Patience: 1/80 | 
Epoch 37/50000 | LR: 0.000100 | Train RMSE: 2.60236 kWh | Val RMSE: 3.27204 kWh | Train R²: 0.834 | Val R²: 0.733 | Patience: 2/80 | 
Epoch 38/50000 | LR: 0.000100 | Train RMSE: 2.68186 kWh | Val RMSE: 3.28749 kWh | Train R²: 0.823 | Val R²: 0.731 | Patience: 3/80 | 
Epoch 39/50000 | LR: 0.000100 | Train RMSE: 2.64355 kWh | Val RMSE: 3.24749 kWh | Train R²: 0.828 | Val R²: 0.737 | Patience: 4/80 | 
Epoch 40/50000 | LR: 0.000100 | Train RMSE: 2.66294 kWh | Val RMSE: 3.18301 kWh | Train R²: 0.829 | Val R²: 0.748 | Patience: 5/80 | 
Epoch 41/50000 | LR: 0.000100 | Train RMSE: 2.56110 kWh | Val RMSE: 3.21427 kWh | Train R²: 0.838 | Val R²: 0.743 | Patience: 0/80 | 
Epoch 42/50000 | LR: 0.000100 | Train RMSE: 2.59697 kWh | Val RMSE: 3.28683 kWh | Train R²: 0.834 | Val R²: 0.731 | Patience: 1/80 | 
Epoch 43/50000 | LR: 0.000100 | Train RMSE: 2.79785 kWh | Val RMSE: 3.35789 kWh | Train R²: 0.828 | Val R²: 0.719 | Patience: 2/80 | 
Epoch 44/50000 | LR: 0.000100 | Train RMSE: 2.68849 kWh | Val RMSE: 3.35350 kWh | Train R²: 0.838 | Val R²: 0.720 | Patience: 3/80 | 
Epoch 45/50000 | LR: 0.000100 | Train RMSE: 2.66373 kWh | Val RMSE: 3.22368 kWh | Train R²: 0.832 | Val R²: 0.741 | Patience: 4/80 | 
Epoch 46/50000 | LR: 0.000100 | Train RMSE: 2.65990 kWh | Val RMSE: 3.32886 kWh | Train R²: 0.839 | Val R²: 0.724 | Patience: 5/80 | 
Epoch 47/50000 | LR: 0.000100 | Train RMSE: 2.56290 kWh | Val RMSE: 3.27372 kWh | Train R²: 0.839 | Val R²: 0.733 | Patience: 6/80 | 
Epoch 48/50000 | LR: 0.000100 | Train RMSE: 2.56989 kWh | Val RMSE: 3.29515 kWh | Train R²: 0.845 | Val R²: 0.730 | Patience: 7/80 | 
Epoch 49/50000 | LR: 0.000100 | Train RMSE: 2.51374 kWh | Val RMSE: 3.24399 kWh | Train R²: 0.848 | Val R²: 0.738 | Patience: 8/80 | 
Epoch 50/50000 | LR: 0.000100 | Train RMSE: 2.54898 kWh | Val RMSE: 3.25341 kWh | Train R²: 0.840 | Val R²: 0.737 | Patience: 9/80 | 
Epoch 51/50000 | LR: 0.000100 | Train RMSE: 2.59175 kWh | Val RMSE: 3.22384 kWh | Train R²: 0.837 | Val R²: 0.741 | Patience: 10/80 | 
Epoch 52/50000 | LR: 0.000100 | Train RMSE: 2.46421 kWh | Val RMSE: 3.20550 kWh | Train R²: 0.854 | Val R²: 0.744 | Patience: 11/80 | 
Epoch 53/50000 | LR: 0.000100 | Train RMSE: 2.53154 kWh | Val RMSE: 3.19095 kWh | Train R²: 0.855 | Val R²: 0.747 | Patience: 12/80 | 
Epoch 54/50000 | LR: 0.000100 | Train RMSE: 2.42316 kWh | Val RMSE: 3.17944 kWh | Train R²: 0.856 | Val R²: 0.748 | Patience: 13/80 | 
