sin_hour,cos_hour,sin_day,cos_day,building_T1,building_T2,building_T3,building_T4,building_T5,building_T6,building_T7,building_T8,building_T9,building_T10,building_T11,building_T12,building_T13,building_T14,building_T15,building_T16,building_T17,building_T18,building_T19,building_T20,building_T21,building_T22,building_T23,building_T24,radiation_T1,radiation_T2,radiation_T3,radiation_T4,radiation_T5,radiation_T6,radiation_T7,radiation_T8,radiation_T9,radiation_T10,radiation_T11,radiation_T12,radiation_T13,radiation_T14,radiation_T15,radiation_T16,radiation_T17,radiation_T18,radiation_T19,radiation_T20,radiation_T21,radiation_T22,radiation_T23,radiation_T24,temperature_T1,temperature_T2,temperature_T3,temperature_T4,temperature_T5,temperature_T6,temperature_T7,temperature_T8,temperature_T9,temperature_T10,temperature_T11,temperature_T12,temperature_T13,temperature_T14,temperature_T15,temperature_T16,temperature_T17,temperature_T18,temperature_T19,temperature_T20,temperature_T21,temperature_T22,temperature_T23,temperature_T24,priceG2B_T1,priceG2B_T2,priceG2B_T3,priceG2B_T4,priceG2B_T5,priceG2B_T6,priceG2B_T7,priceG2B_T8,priceG2B_T9,priceG2B_T10,priceG2B_T11,priceG2B_T12,priceG2B_T13,priceG2B_T14,priceG2B_T15,priceG2B_T16,priceG2B_T17,priceG2B_T18,priceG2B_T19,priceG2B_T20,priceG2B_T21,priceG2B_T22,priceG2B_T23,priceG2B_T24,priceG2V_T1,priceG2V_T2,priceG2V_T3,priceG2V_T4,priceG2V_T5,priceG2V_T6,priceG2V_T7,priceG2V_T8,priceG2V_T9,priceG2V_T10,priceG2V_T11,priceG2V_T12,priceG2V_T13,priceG2V_T14,priceG2V_T15,priceG2V_T16,priceG2V_T17,priceG2V_T18,priceG2V_T19,priceG2V_T20,priceG2V_T21,priceG2V_T22,priceG2V_T23,priceG2V_T24,battery_T1,battery_T2,battery_T3,battery_T4,battery_T5,battery_T6,battery_T7,battery_T8,battery_T9,battery_T10,battery_T11,battery_T12,battery_T13,battery_T14,battery_T15,battery_T16,battery_T17,battery_T18,battery_T19,battery_T20,battery_T21,battery_T22,battery_T23,battery_T24,SOC_V1,SOC_V2,SOC_V3,SOC_V4,SOC_V5,SOC_V6,SOC_V7,SOC_V8,SOC_V9,SOC_V10,SOC_V11,SOC_V12,SOC_V13,SOC_V14,SOC_V15,SOC_V16,SOC_V17,SOC_V18,SOC_V19,SOC_V20,SOC_V21,SOC_V22,SOC_V23,SOC_V24,SOC_V25,SOC_V26,SOC_V27,SOC_V28,SOC_V29,SOC_V30,SOC_V31,SOC_V32,SOC_V33,SOC_V34,SOC_V35,SOC_V36,SOC_V37,SOC_V38,SOC_V39,SOC_V40,SOC_V41,SOC_V42,SOC_V43,SOC_V44,SOC_V45,SOC_V46,SOC_V47,SOC_V48,SOC_V49,SOC_V50,SOC_V51,SOC_V52,SOC_V53,SOC_V54,SOC_V55,SOC_V56,SOC_V57,SOC_V58,SOC_V59,SOC_V60,SOC_V61,SOC_V62,SOC_V63,SOC_V64,SOC_V65,SOC_V66,SOC_V67,SOC_V68,SOC_V69,SOC_V70,SOC_V71,SOC_V72,SOC_V73,SOC_V74,SOC_V75,SOC_V76,target
-0.70711,0.70711,-0.78183,0.62349,10.67,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,22.8,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,2.0,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,26.0,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.57,0.68,0.72,0.52,0.23,0.46,0.52,0.77,0.48,0.45,0.71,0.48,0.75,0.43,0.6,0.65,0.68,0.43,0.81,0.6,0.36,0.61,0.65,0.37,0.37,0.34,0.5,0.59,0.46,0.29,0.45,0.58,0.32,0.52,0.54,0.56,0.45,0.72,6.2
-0.5,0.86603,-0.78183,0.62349,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,10.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,0.0,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,24.7,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,17.666666666666668,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.57,0.68,0.72,0.52,0.23,0.46,0.52,0.77,0.48,0.45,0.71,0.48,0.75,0.43,0.6,0.65,0.68,0.43,0.81,0.6,0.36,0.61,0.65,0.37,0.37,0.34,0.5,0.59,0.46,0.29,0.45,0.58,0.32,0.52,0.54,0.56,0.45,0.72,0.86,0.65,0.33,0.41,0.38,0.28,0.69,4.2
-0.25882,0.96593,-0.78183,0.62349,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,10.69,9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,0.0,0.0,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,24.7,24.1,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,17.666666666666668,21.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.57,0.68,0.72,0.52,0.23,0.46,0.52,0.77,0.48,0.45,0.71,0.48,0.75,0.43,0.6,0.65,0.68,0.43,0.81,0.6,0.36,0.61,0.65,0.37,0.37,0.34,0.5,0.59,0.46,0.29,0.45,0.58,0.32,0.52,0.54,0.56,0.45,0.72,0.86,0.65,0.33,0.41,0.38,0.28,0.69,0.38,0.46,0.46,0.62,2.1
0.0,1.0,0.0,1.0,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,10.69,9.93,9.12,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,24.7,24.1,23.7,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,17.666666666666668,21.0,25.4,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.57,0.68,0.72,0.52,0.23,0.46,0.52,0.77,0.48,0.45,0.71,0.48,0.75,0.43,0.6,0.65,0.68,0.43,0.81,0.6,0.36,0.61,0.65,0.37,0.37,0.34,0.5,0.59,0.46,0.29,0.45,0.58,0.32,0.52,0.54,0.56,0.45,0.72,0.86,0.65,0.33,0.41,0.38,0.28,0.69,0.38,0.46,0.46,0.62,0.48,0.46,0.41,5.4
0.25882,0.96593,0.0,1.0,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,10.69,9.93,9.12,9.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,24.7,24.1,23.7,23.6,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,17.666666666666668,21.0,25.4,30.33333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.57,0.68,0.72,0.52,0.23,0.46,0.52,0.77,0.48,0.45,0.71,0.48,0.75,0.43,0.6,0.65,0.68,0.43,0.81,0.6,0.36,0.61,0.65,0.37,0.37,0.34,0.5,0.59,0.46,0.29,0.45,0.58,0.32,0.52,0.54,0.56,0.45,0.72,0.86,0.65,0.33,0.41,0.38,0.28,0.69,0.38,0.46,0.46,0.62,0.48,0.46,0.41,0.51,0.33,0.55,1.5
0.5,0.86603,0.0,1.0,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,10.69,9.93,9.12,9.0,9.45,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,24.7,24.1,23.7,23.6,23.1,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,17.666666666666668,21.0,25.4,30.33333333333333,33.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.57,0.68,0.72,0.52,0.23,0.46,0.52,0.77,0.48,0.45,0.71,0.48,0.75,0.43,0.6,0.65,0.68,0.43,0.81,0.6,0.36,0.61,0.65,0.37,0.37,0.34,0.5,0.59,0.46,0.29,0.45,0.58,0.32,0.52,0.54,0.56,0.45,0.72,0.86,0.65,0.33,0.41,0.38,0.28,0.69,0.38,0.46,0.46,0.62,0.48,0.46,0.41,0.51,0.33,0.55,0.64,0.72,0.55,0.64,0.4,3.7
0.70711,0.70711,0.0,1.0,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,10.69,9.93,9.12,9.0,9.45,9.71,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,24.7,24.1,23.7,23.6,23.1,22.7,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,17.666666666666668,21.0,25.4,30.33333333333333,33.0,33.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.57,0.68,0.72,0.52,0.23,0.46,0.52,0.77,0.48,0.45,0.71,0.48,0.75,0.43,0.6,0.65,0.68,0.43,0.81,0.6,0.36,0.61,0.65,0.37,0.37,0.34,0.5,0.59,0.46,0.29,0.45,0.58,0.32,0.52,0.54,0.56,0.45,0.72,0.86,0.65,0.33,0.41,0.38,0.28,0.69,0.38,0.46,0.46,0.62,0.48,0.46,0.41,0.51,0.33,0.55,0.64,0.72,0.55,0.64,0.4,0.51,0.42,0.9,0.46,0.39,0.61,0.49,0.34,4.8
-0.96593,-0.25882,-0.78183,0.62349,26.45,17.15,16.42,15.27,10.67,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,25.8,24.5,24.3,23.8,22.8,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,2.0,2.0,2.0,2.0,2.0,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,29.0,26.5,27.0,30.0,26.0,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.2824,0.2824,0.2824,0.2824,0.2824,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
-1.0,-0.0,-0.78183,0.62349,17.15,16.42,15.27,10.67,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,24.5,24.3,23.8,22.8,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,2.0,2.0,2.0,2.0,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,26.5,27.0,30.0,26.0,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.4359,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.2824,0.2824,0.2824,0.2824,0.2824,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.37,0.51,0.68,0.51,0.73,0.53,0.38,0.65,0.46,0.54,0.46,0.48,7.4
-0.96593,0.25882,-0.78183,0.62349,16.42,15.27,10.67,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,24.3,23.8,22.8,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,2.0,2.0,2.0,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,27.0,30.0,26.0,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,0.9,0.9,0.9,0.6387,0.6387,0.6387,0.6387,0.6387,0.6387,0.6387,0.6387,0.6387,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.2824,0.2824,0.2824,0.2824,0.2824,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.37,0.51,0.68,0.51,0.73,0.53,0.38,0.65,0.46,0.54,0.46,0.48,0.37,0.55,0.43,0.45,5.3
-0.86603,0.5,-0.78183,0.62349,15.27,10.67,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,23.8,22.8,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,2.0,2.0,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,30.0,26.0,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.2824,0.2824,0.2824,0.2824,0.2824,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.37,0.51,0.68,0.51,0.73,0.53,0.38,0.65,0.46,0.54,0.46,0.48,0.37,0.55,0.43,0.45,0.38,0.44,0.64,14.0
-0.70711,0.70711,-0.78183,0.62349,10.67,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,22.8,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,2.0,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,26.0,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.2824,0.2824,0.2824,0.2824,0.2824,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.37,0.51,0.68,0.51,0.73,0.53,0.38,0.65,0.46,0.54,0.46,0.48,0.37,0.55,0.43,0.45,0.38,0.44,0.64,0.75,0.48,0.6,0.7,0.41,0.35,0.4,0.68,0.43,0.51,0.77,7.3
-0.5,0.86603,-0.78183,0.62349,9.17,9.56,8.77,9.84,12.5,11.53,11.16,10.53,15.16,32.5,32.96,37.75,42.09,47.48,50.05,46.98,42.55,39.37,27.1,15.86,16.08,15.61,14.72,10.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.95,1.84,2.5,3.03,2.74,3.09,1.67,1.63,1.08,0.55,0.14,0.0,0.0,0.0,0.0,0.0,22.4,22.2,22.6,22.3,21.6,21.5,21.7,22.0,23.6,26.7,28.7,30.3,31.0,30.8,29.5,28.7,28.5,27.6,26.8,26.7,26.0,25.6,25.2,24.7,2.0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,27.0,28.0,30.0,33.0,36.5,37.0,37.0,30.33333333333333,31.0,25.0,25.666666666666668,26.0,18.5,19.0,19.0,17.666666666666668,23.0,20.0,17.0,13.0,16.2,21.0,17.5,17.666666666666668,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2824,0.2824,0.2824,0.2824,0.2824,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.37,0.51,0.68,0.51,0.73,0.53,0.38,0.65,0.46,0.54,0.46,0.48,0.37,0.55,0.43,0.45,0.38,0.44,0.64,0.75,0.48,0.6,0.7,0.41,0.35,0.4,0.68,0.43,0.51,0.77,0.49,0.45,0.71,0.33,0.58,0.48,0.62,9.6
