=== Training Log Started: 2025-10-22 23:23:41.428081 ===
Run Name: LightWeightModel_With_BatchNorm_highPatience_V2
Device: cuda
Data Source: supervised_learning/training_data/merged_windowed_dataset.csv
Feature Info: supervised_learning/training_data/feature_info.json
Output Directory: supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2
Checkpoint Directory: supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/checkpoints
Plot Save Path: supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/trainingresults_plot.png
Epochs: 10000, Batch Size: 16, Learning Rate: 0.01
LR Scheduler: Step Size = 500, Gamma = 0.9
============================================================
✅ Dataset split: 107 train, 23 val, 23 test

✅ Model initialized with 555170 trainable parameters.

TemporalAttentiveFusionNet(
  (seriesEmbedding): Embedding(8000, 64)
  (attn): MultiheadAttention(
    (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
  )
  (attn_norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
  (attn_fc): Linear(in_features=64, out_features=1, bias=True)
  (dropout): Dropout(p=0.5, inplace=False)
  (fc1): Linear(in_features=129, out_features=128, bias=True)
  (bn1): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc2): Linear(in_features=128, out_features=64, bias=True)
  (bn2): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc3): Linear(in_features=64, out_features=16, bias=True)
  (fc4): Linear(in_features=16, out_features=1, bias=True)
  (relu): ReLU()
)
StepLR Scheduler: step_size = 500 , gamma = 0.9
============================================================
Starting training...

Epoch 75/10000 | Train RMSE: 4.82051 kWh | Val RMSE: 4.88004 kWh | Train R²: 0.674 | Val R²: 0.654
Epoch 76/10000 | Train RMSE: 3.81828 kWh | Val RMSE: 4.87555 kWh | Train R²: 0.800 | Val R²: 0.648
Epoch 77/10000 | Train RMSE: 3.76350 kWh | Val RMSE: 4.60949 kWh | Train R²: 0.808 | Val R²: 0.683

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/checkpoints/best_model_4.609_r2_0.683.pth

Epoch 78/10000 | Train RMSE: 3.31628 kWh | Val RMSE: 4.74362 kWh | Train R²: 0.855 | Val R²: 0.665
Epoch 79/10000 | Train RMSE: 3.67132 kWh | Val RMSE: 4.77867 kWh | Train R²: 0.806 | Val R²: 0.658
Epoch 80/10000 | Train RMSE: 3.36958 kWh | Val RMSE: 4.96552 kWh | Train R²: 0.845 | Val R²: 0.627
Epoch 81/10000 | Train RMSE: 3.89730 kWh | Val RMSE: 4.76213 kWh | Train R²: 0.793 | Val R²: 0.656
Epoch 82/10000 | Train RMSE: 3.44274 kWh | Val RMSE: 4.98745 kWh | Train R²: 0.834 | Val R²: 0.639
Epoch 83/10000 | Train RMSE: 4.03986 kWh | Val RMSE: 4.95710 kWh | Train R²: 0.767 | Val R²: 0.637
Epoch 84/10000 | Train RMSE: 3.52599 kWh | Val RMSE: 4.74935 kWh | Train R²: 0.827 | Val R²: 0.643
Epoch 85/10000 | Train RMSE: 3.32628 kWh | Val RMSE: 4.71795 kWh | Train R²: 0.845 | Val R²: 0.651
Epoch 86/10000 | Train RMSE: 3.54730 kWh | Val RMSE: 4.87509 kWh | Train R²: 0.826 | Val R²: 0.632
Epoch 87/10000 | Train RMSE: 2.93195 kWh | Val RMSE: 4.99734 kWh | Train R²: 0.877 | Val R²: 0.618
Epoch 88/10000 | Train RMSE: 4.28847 kWh | Val RMSE: 4.77551 kWh | Train R²: 0.743 | Val R²: 0.661
Epoch 89/10000 | Train RMSE: 3.69733 kWh | Val RMSE: 4.59768 kWh | Train R²: 0.819 | Val R²: 0.676

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/checkpoints/best_model_4.598_r2_0.676.pth

Epoch 90/10000 | Train RMSE: 3.49958 kWh | Val RMSE: 4.80452 kWh | Train R²: 0.826 | Val R²: 0.654
Epoch 91/10000 | Train RMSE: 3.94041 kWh | Val RMSE: 4.68156 kWh | Train R²: 0.789 | Val R²: 0.680
Epoch 92/10000 | Train RMSE: 3.63354 kWh | Val RMSE: 4.83001 kWh | Train R²: 0.821 | Val R²: 0.655
Epoch 93/10000 | Train RMSE: 3.89678 kWh | Val RMSE: 4.66865 kWh | Train R²: 0.786 | Val R²: 0.676
Epoch 94/10000 | Train RMSE: 3.81623 kWh | Val RMSE: 4.80475 kWh | Train R²: 0.796 | Val R²: 0.648
Epoch 95/10000 | Train RMSE: 3.51840 kWh | Val RMSE: 4.92100 kWh | Train R²: 0.827 | Val R²: 0.631
Epoch 96/10000 | Train RMSE: 3.30138 kWh | Val RMSE: 5.22365 kWh | Train R²: 0.847 | Val R²: 0.596
Epoch 97/10000 | Train RMSE: 3.30634 kWh | Val RMSE: 4.68138 kWh | Train R²: 0.842 | Val R²: 0.659
Epoch 98/10000 | Train RMSE: 3.52821 kWh | Val RMSE: 4.85603 kWh | Train R²: 0.820 | Val R²: 0.633
Epoch 99/10000 | Train RMSE: 3.36373 kWh | Val RMSE: 5.10446 kWh | Train R²: 0.846 | Val R²: 0.601
Epoch 100/10000 | Train RMSE: 4.03525 kWh | Val RMSE: 5.07155 kWh | Train R²: 0.767 | Val R²: 0.604
Epoch 101/10000 | Train RMSE: 3.43645 kWh | Val RMSE: 4.46753 kWh | Train R²: 0.832 | Val R²: 0.675

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/checkpoints/best_model_4.468_r2_0.675.pth

Epoch 102/10000 | Train RMSE: 3.92024 kWh | Val RMSE: 4.59963 kWh | Train R²: 0.789 | Val R²: 0.658
Epoch 103/10000 | Train RMSE: 4.11728 kWh | Val RMSE: 4.01370 kWh | Train R²: 0.757 | Val R²: 0.732

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/checkpoints/best_model_4.014_r2_0.732.pth

Epoch 104/10000 | Train RMSE: 3.21392 kWh | Val RMSE: 4.31925 kWh | Train R²: 0.855 | Val R²: 0.690
Epoch 105/10000 | Train RMSE: 3.76439 kWh | Val RMSE: 4.53396 kWh | Train R²: 0.808 | Val R²: 0.662
Epoch 106/10000 | Train RMSE: 4.12646 kWh | Val RMSE: 4.64760 kWh | Train R²: 0.782 | Val R²: 0.658
Epoch 107/10000 | Train RMSE: 3.98604 kWh | Val RMSE: 4.74047 kWh | Train R²: 0.772 | Val R²: 0.644
Epoch 108/10000 | Train RMSE: 3.36769 kWh | Val RMSE: 4.94699 kWh | Train R²: 0.839 | Val R²: 0.606
Epoch 109/10000 | Train RMSE: 3.46471 kWh | Val RMSE: 5.00897 kWh | Train R²: 0.830 | Val R²: 0.604
Epoch 110/10000 | Train RMSE: 3.43368 kWh | Val RMSE: 5.29042 kWh | Train R²: 0.834 | Val R²: 0.567
Epoch 111/10000 | Train RMSE: 3.23155 kWh | Val RMSE: 5.93320 kWh | Train R²: 0.854 | Val R²: 0.461
Epoch 112/10000 | Train RMSE: 2.88685 kWh | Val RMSE: 5.42112 kWh | Train R²: 0.882 | Val R²: 0.537
Epoch 113/10000 | Train RMSE: 3.76358 kWh | Val RMSE: 5.33498 kWh | Train R²: 0.810 | Val R²: 0.578
Epoch 114/10000 | Train RMSE: 2.72504 kWh | Val RMSE: 5.68703 kWh | Train R²: 0.894 | Val R²: 0.530
Epoch 115/10000 | Train RMSE: 2.86482 kWh | Val RMSE: 5.74530 kWh | Train R²: 0.883 | Val R²: 0.519
